incident_id,timestamp,location,municipality,species,severity,source,operator,aircraft_type,phase_of_flight,time_of_day,height,speed,effect,sky,birds_seen,birds_struck,remarks,latitude,longitude,timestamp_weather,temperature,precipitation,wind_speed,visibility,condition,road_segment_id,speed_limit,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
BIRD-000082,1991-04-15 12:00:00,WA,WA,SHORT-EARED OWL,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,,,,,Overcast,,1,DAY.,,,,,,,,,,,,,,,12,4,0,0,0,0
BIRD-000083,1991-09-02 12:00:00,SC,SC,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,PRIVATELY OWNED,PA-28,Approach,Day,950.0,85.0,,Some Cloud,,1,NO DAMAGE/INJURY,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-000084,1990-04-21 22:00:00,MD,MD,GULLS,low,FAA_bird_strike_dataset,BUSINESS,BE-200 KING,Landing Roll,Night,0.0,80.0,,Overcast,,1,BIRD APPEARED TO BE ROOSTING ON RWY FOR THE NIGHT.,,,,,,,,,,,,,,,22,4,1,1,0,0
BIRD-000085,1990-02-26 22:00:00,TX,TX,HAWKS,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-300,Descent,Night,10000.0,250.0,,No Cloud,,1,DAMAGED  CAPT'S WINDSHLD WIPERS.,,,,,,,,,,,,,,,22,2,1,0,0,0
BIRD-000086,1990-09-09 22:00:00,IN,IN,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AIR MIDWEST,BA-31 JETSTR,Descent,Night,4500.0,245.0,,No Cloud,,1,"RADOME DENTED IN 6"" DEEP 8"" DIAMETER. NOT REPARABLE, RADAR DISH  UNDAMAGED.",,,,,,,,,,,,,,,22,9,1,1,0,0
BIRD-000087,1990-02-22 12:00:00,NJ,NJ,GULLS,medium,FAA_bird_strike_dataset,GOVERNMENT,CV-580,Approach,Day,12000.0,,,No Cloud,10-Feb,10-Feb,NO DAMAGE.,,,,,,,,,,,,,,,12,2,0,0,0,0
BIRD-000088,1993-10-18 12:00:00,NY,NY,SPARROWS,low,FAA_bird_strike_dataset,AMERICAN EAGLE AIRLINES,SAAB-340,Climb,Day,100.0,160.0,,No Cloud,10-Feb,1,HIT BELOW WINDSHLD ON RT SIDE.,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-000089,1993-09-28 06:00:00,FL,FL,UNKNOWN BIRD,low,FAA_bird_strike_dataset,ABX AIR (was AIRBORNE EXPRESS),DC-9,Approach,Dawn,4000.0,210.0,,No Cloud,,1,"7 MI N OF ARPT. # BIRDS STRUCK NOT REPTD, ASSUME 1.",,,,,,,,,,,,,,,6,9,0,0,0,0
BIRD-000090,1993-09-03 22:00:00,TX,TX,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,FK-100,Approach,Night,5000.0,250.0,,No Cloud,,1,,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-000091,1992-04-29 12:00:00,UNKNOWN,UNKNOWN,PARROTS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727,Landing Roll,Day,0.0,80.0,,Some Cloud,,1,,,,,,,,,,,,,,,,12,4,0,0,0,0
BIRD-000092,1990-10-29 22:00:00,NC,NC,BARN OWL,low,FAA_bird_strike_dataset,NASHVILLE EAGLE,BA-31 JETSTR,Approach,Night,5000.0,160.0,,No Cloud,,1,"NEED NEW ENG & PROP. NO INJURY. DATE = POSTMARK. ALT REPD AS 5000' BUT SINCE FORM DID NOT INDICATE AGL VS MSL, ASSUME MSL AND CHANGED ALT TO 3000' AGL DUE TO FIELD ELEVATION OF 2168'",,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-000093,1990-10-29 12:00:00,FL,FL,EGRETS,medium,FAA_bird_strike_dataset,CONTINENTAL AIRLINES,MD-80,Take-off run,Day,0.0,,,No Cloud,10-Feb,10-Feb,LEFT ENGINE DAMAGE. FLT 615.,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-000094,1991-09-26 12:00:00,KY,KY,MOURNING DOVE,medium,FAA_bird_strike_dataset,MIDWAY AIRLINES,DC-9,Approach,Day,100.0,120.0,,No Cloud,10-Feb,10-Feb,LANDING LIGHT BROKEN.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-000095,1992-03-24 12:00:00,DC,DC,TERNS,low,FAA_bird_strike_dataset,ATLANTIC COAST AIRLINES,EMB-120,Approach,Day,50.0,125.0,,No Cloud,10-Feb,1,"NOT A GULL, SMALL, WHITE WATER TYPE BIRD, SOME TYPE OF TERN",,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-000096,1993-10-01 12:00:00,NC,NC,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,NASHVILLE EAGLE,SHORTS 360,Approach,Day,200.0,110.0,,No Cloud,,1,,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-000097,1990-08-02 12:00:00,NY,NY,HERRING GULL,low,FAA_bird_strike_dataset,TRANS WORLD AIRLINES,B-747-1/200,Approach,Day,300.0,,,No Cloud,,1,"DAMAGE TO  #3 ENGINE 8TH STAGE COMP. ID BY SMITHSONIAN, IMMATURE (1ST YR BIRD)",,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000098,1990-08-24 12:00:00,LA,LA,SPARROWS,low,FAA_bird_strike_dataset,BUSINESS,C-185 SKYWAG,Approach,Day,25.0,,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000099,1992-06-01 12:00:00,TX,TX,ROCK PIGEON,high,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Take-off run,Day,0.0,150.0,Aborted Take-off,Some Cloud,10-Feb,10-Feb,"FLT 1423 REPTD STRIKES ON F/O'S WINDSHLD, SLIDING  & REAR  WINDOWS. POSSIBLE STRIKES ELSEWHERE. FEATHERS FOUND IN #2 ENG.  A/C TAKEN OUT OF SERVICE. NO INJURIES. DAMAGE UNKN. TIME =  1144CST",,,,,,,,,,,,,,,12,6,0,0,0,1
BIRD-000100,1991-07-26 12:00:00,NJ,NJ,LAUGHING GULL,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9,Landing Roll,Day,0.0,100.0,,Some Cloud,,1,LOWER LEFT CORNER OF RADOME STRUCK WITH NO DAMAGE. ATIS WARNING.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-000101,1993-09-20 22:00:00,NJ,NJ,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,MD-80,Approach,Night,3000.0,210.0,,Some Cloud,,1,PILOT FILED OWN REPT THRU COMPANY. ATIS WARNING. FLT 2082.,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-000102,1991-03-09 12:00:00,FL,FL,GULLS,medium,FAA_bird_strike_dataset,BUSINESS,PA-32,Approach,Day,10.0,90.0,,Overcast,10-Feb,10-Feb,NO DAMAGE/INJURY. FLT 2215Z.,,,,,,,,,,,,,,,12,3,0,1,0,0
BIRD-000103,1990-06-12 12:00:00,MI,MI,SPARROWS,low,FAA_bird_strike_dataset,BUSINESS,PA-28,Landing Roll,Day,0.0,65.0,,Some Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-000104,1993-07-15 12:00:00,PA,PA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,C-650,Approach,Day,50.0,100.0,,No Cloud,,1,,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-000105,1992-09-25 12:00:00,IL,IL,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,UNKNOWN,BE-58  BARON,Climb,Day,100.0,110.0,,Some Cloud,,1,UNKN IF ANY DAMAGE.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-000106,1991-09-20 22:00:00,VA,VA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,UPS AIRLINES,B-727,Approach,Night,2000.0,125.0,,Some Cloud,,1,PERFORMED MAINT. INSPN. NO DAMAGE FOUND.,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-000107,1993-07-03 12:00:00,PA,PA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Take-off run,Day,0.0,100.0,,Some Cloud,10-Feb,1,POSSIBLE BIRD STRIKE DURING T/O.  NO SUSPECTED DAMAGE.,,,,,,,,,,,,,,,12,7,0,1,0,0
BIRD-000108,1990-12-20 12:00:00,KY,KY,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,CONTINENTAL AIRLINES,DC-9,Take-off run,Day,0.0,,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,12,0,0,0,0
BIRD-000109,1992-08-12 12:00:00,NY,NY,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,BUSINESS EXPRESS,BE-1900,Approach,Day,500.0,140.0,,Some Cloud,,1,"FLT 876.  NO OBSVD DAMAGE TO A/C, ONLY ENTRAILS.",,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000110,1991-09-03 12:00:00,HI,HI,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,ALOHA AIRLINES,B-737,Landing Roll,Day,0.0,100.0,,No Cloud,,1,NO DAMAGE/INJURY. REPORTER THOUGHT IT MIGHT BE A BLACK GOOSE.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-000111,1991-09-02 18:00:00,PA,PA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,CONTINENTAL AIRLINES,DC-9-30,Climb,Dusk,40.0,160.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,18,9,0,0,0,0
BIRD-000112,1990-12-17 22:00:00,NY,NY,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,A-300,Approach,Night,1000.0,140.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,22,12,1,0,0,0
BIRD-000113,1990-10-14 12:00:00,UNKNOWN,UNKNOWN,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,,Day,,,,No Cloud,,1,"PREFLIGHT IN TUS REVEALED A BIRD STRIKE BELOW THE LEFT PITOT  TUBE BLOOD, ETC, WE DON'T KNOW IF IT OCCURRED DURING OUR FLIGHT  OR THE FLIGHT PRIOR TO TAKING THE AIRCRAFT.",,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-000114,1990-07-18 12:00:00,TN,TN,BLACKBIRDS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Approach,Day,800.0,160.0,,No Cloud,,1,BIRD HIT CENTER COCKPIT WINDOW. NO DAMAGE.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-000115,1990-10-22 12:00:00,GA,GA,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Approach,Day,250.0,133.0,,Overcast,,1,STRUCK LOWER RT. RADOME---NO DAMAGE.,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-000116,1990-07-02 12:00:00,DC,DC,GULLS,low,FAA_bird_strike_dataset,BUSINESS,BE-200 KING,Landing Roll,,0.0,120.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-000117,1990-05-08 12:00:00,NY,NY,GULLS,low,FAA_bird_strike_dataset,BUSINESS EXPRESS,BE-1900,Landing Roll,,0.0,60.0,,Overcast,,1,NO DAMAGE. FLT 854.,,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-000118,1990-11-13 12:00:00,TN,TN,OWLS,low,FAA_bird_strike_dataset,COMAIR AIRLINES,SAAB-340,Landing Roll,Day,0.0,105.0,,No Cloud,,1,PILOT STATED NO DAMAGE TO A/C THEY THINK THAT MAYBE THEY DID  NOT HIT HIM.,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-000119,1992-02-07 12:00:00,FL,FL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Approach,Day,1500.0,200.0,,No Cloud,10-Feb,1,NO DAMAGE,,,,,,,,,,,,,,,12,2,0,0,0,0
BIRD-000120,1990-05-27 12:00:00,NY,NY,ROCK PIGEON,low,FAA_bird_strike_dataset,BUSINESS,PA-46 MALIBU,Approach,Day,2.0,75.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,5,0,1,0,0
BIRD-000121,1990-10-17 12:00:00,MI,MI,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-9,Take-off run,Day,0.0,,,Overcast,,10-Feb,HIT 4 BIRDS. FLT 1514. HAZY. (DATA ENTRY NOTE: NO DAMAGE WAS  CHECKED BUT COMMENT UNKN WAS PUT IN AREA FOR EXTENT OF DAMAGE.),,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-000122,1992-05-01 22:00:00,ID,ID,UNKNOWN BIRD,low,FAA_bird_strike_dataset,HORIZON AIR,FK-28-1000,Approach,Night,,,,,,1,FLT 2208 REPTD A BIRD STRIKE ON FINAL APCH.  NO DAMAGE TO WING  LEADING EDGE IN THE 2157 MDT INCIDENT.,,,,,,,,,,,,,,,22,5,1,0,0,0
BIRD-000123,1990-10-21 12:00:00,FL,FL,HAWKS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-767-200,Approach,Day,30.0,142.0,,Some Cloud,,1,"BIRD HIT RIGHT SIDE OF NOSE NEAR AOA INDICATOR, NO DAMAGE.",,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-000124,1991-10-18 22:00:00,NE,NE,CANADA GOOSE,high,FAA_bird_strike_dataset,BUSINESS,C-172,Approach,Night,500.0,90.0,Precautionary Landing,No Cloud,10-Feb,10-Feb,"LOCAL FLT, 1 PAX, 2 GEESE STRUCK A/C ON LEFT BASE LEG. 1 DAMAGED  RT WING OUTBOARD OF STRUT, 1 HIT RT FRONT ENG COWLING & CONTD  AFT, & BROKE WINDSHLD, BENT MAGNETIC COMPASS & DAMAGED  CABIN SPEAKER, BROKE COCKPIT LIGHTPANEL. PILOT HAD 5 STITCHES,  PAX UNINJURED. EVASIVE ACTION TAKEN - PILOT DIVED AFTER SEEING  GEESE IN FRONT OF A/C. TIME = 0350Z.",,,,,,,,,,,,,,,22,10,1,0,0,1
BIRD-000125,1993-07-10 12:00:00,PA,PA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,,,,,Some Cloud,,1,DAY. NO PILOT REPTD DAMAGE,,,,,,,,,,,,,,,12,7,0,1,0,0
BIRD-000126,1994-02-13 12:00:00,CT,CT,GULLS,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737,Landing Roll,Day,0.0,,,Overcast,,1,NO DAMAGE,,,,,,,,,,,,,,,12,2,0,1,0,0
BIRD-000127,1990-09-06 12:00:00,CT,CT,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,PA-28,Climb,Day,10.0,70.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-000128,1993-09-17 12:00:00,MO,MO,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Approach,Day,1000.0,140.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-000129,1990-08-02 12:00:00,MI,MI,GULLS,high,FAA_bird_strike_dataset,BUSINESS,PA-28,Climb,Day,20.0,80.0,Other,No Cloud,,1,EFFECT ON FLT = FLY-BY TOWER FOR GEAR CHECK,,,,,,,,,,,,,,,12,8,0,0,0,1
BIRD-000130,1990-07-31 12:00:00,PA,PA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Landing Roll,,0.0,125.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-000131,1990-08-02 18:00:00,TN,TN,BLACKBIRDS,low,FAA_bird_strike_dataset,ATLANTIC SOUTHEAST,EMB-120,Approach,Dusk,2000.0,120.0,,Some Cloud,,1,"FLT 301. NO DAMAGE, NO BIRD ACTIVITY OBSERVED BY THE TWR.",,,,,,,,,,,,,,,18,8,0,0,0,0
BIRD-000132,1990-08-07 12:00:00,TX,TX,SPARROWS,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-300,Take-off run,Day,0.0,140.0,,Overcast,,1,NO DAMAGE. SPARROW?,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000133,1990-08-15 12:00:00,NY,NY,AMERICAN ROBIN,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,DC-10-10,Approach,Day,200.0,160.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000134,1991-05-12 12:00:00,OH,OH,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Climb,Day,200.0,160.0,,No Cloud,,1,"EXTENT, IF ANY, OF ENGINE DAMAGE NOT KNOWN AT THIS TIME.",,,,,,,,,,,,,,,12,5,0,1,0,0
BIRD-000135,1991-02-20 12:00:00,FL,FL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,HENSON,DHC8 DASH 8,Approach,Day,100.0,100.0,,No Cloud,,1,BIRD STRUCK JUST BELOW WINSHIELD AND HIT WIPER FRAME.  NO  DAMAGE. TIME = 0820 LCL. FLT 4312.,,,,,,,,,,,,,,,12,2,0,0,0,0
BIRD-000136,1993-08-04 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Take-off run,Day,0.0,120.0,,Some Cloud,,1,,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000137,1991-05-01 12:00:00,NY,NY,GULLS,low,FAA_bird_strike_dataset,CONTINENTAL AIRLINES,B-737-300,Approach,Day,10.0,127.0,,Overcast,,1,NO DAMAGE/INJURIES. TIME = 0925LCL,,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-000138,1990-07-21 22:00:00,FL,FL,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,BAR HARBOR AIRLINES,SAAB-340,Approach,Night,20.0,120.0,,No Cloud,,1,ATIS WARNING. NO DAMAGE. FLT 3402.,,,,,,,,,,,,,,,22,7,1,1,0,0
BIRD-000139,1990-09-27 12:00:00,MS,MS,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Approach,Day,1000.0,145.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-000140,1990-06-14 12:00:00,FL,FL,DUCKS,low,FAA_bird_strike_dataset,US AIRWAYS,FK-28-1000,Approach,Day,200.0,,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-000141,1995-01-26 12:00:00,TX,TX,UNKNOWN BIRD,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737-500,Landing Roll,,0.0,,,,,1,STRUCK PLANE IN FLARE AT TOUCHDOWN. NOTIFIED MX AND DISPATCH.,,,,,,,,,,,,,,,12,1,0,0,0,0
BIRD-000142,1995-01-27 12:00:00,CA,CA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-757-200,Climb,,,,,,,1,STRIKE DURING LIFT-OFF. LOWER RADOME. MX CHECKED A/C. NO DAMAGE.,,,,,,,,,,,,,,,12,1,0,0,0,0
BIRD-000143,1995-01-30 12:00:00,IL,IL,UNKNOWN BIRD,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737-200,Approach,,800.0,,,,,1,SHORT FINAL. CREW HEARD A SMALL THUD. REPORTED TO MX AND CHECKED A/C AFTER LANDING. NO APPARENT DAMAGE.,,,,,,,,,,,,,,,12,1,0,0,0,0
BIRD-000144,1993-11-26 06:00:00,FL,FL,GULLS,high,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Climb,Dawn,200.0,,Precautionary Landing,No Cloud,,1,,,,,,,,,,,,,,,,6,11,0,0,0,1
BIRD-000145,1992-10-25 12:00:00,CT,CT,GULLS,high,FAA_bird_strike_dataset,BUSINESS,CITATION II,Climb,Day,10.0,,Precautionary Landing,No Cloud,10-Feb,10-Feb,TIME = 1001 EST. A/C LANDED W/O INCIDENT.  NO DAMAGE FOUND. DEPTD  W/O INCIDENT.,,,,,,,,,,,,,,,12,10,0,1,0,1
BIRD-000146,1990-09-05 12:00:00,CA,CA,ROCK PIGEON,high,FAA_bird_strike_dataset,WESTAIR COMMUTER,BA-146,Approach,Day,10.0,110.0,,No Cloud,11-100,11-100,ABOUT 30 BIRDS. NO DAMAGE. FLT 524.,,,,,,,,,,,,,,,12,9,0,0,0,1
BIRD-000147,1991-10-02 12:00:00,NE,NE,BLACKBIRDS,high,FAA_bird_strike_dataset,BUSINESS,C-152,Approach,Day,4.0,65.0,Engine Shut Down,Some Cloud,11-100,10-Feb,,,,,,,,,,,,,,,,12,10,0,0,0,1
BIRD-000148,1991-09-15 12:00:00,IA,IA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,MIDWAY AIRLINES,DC-9,Take-off run,,0.0,130.0,,Overcast,,1,EVERYTHING APPEARED FINE.  NO DAMAGE/INJURY.,,,,,,,,,,,,,,,12,9,0,1,0,0
BIRD-000149,1991-02-21 12:00:00,FL,FL,VULTURES,low,FAA_bird_strike_dataset,HENSON,DHC8 DASH 8,Approach,Day,2600.0,130.0,,No Cloud,,1,DENT IN A/C NOSE.,,,,,,,,,,,,,,,12,2,0,0,0,0
BIRD-000150,1990-05-12 12:00:00,MI,MI,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,PA-31 NAVAJO,Take-off run,Day,0.0,,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,5,0,1,0,0
BIRD-000151,1990-10-11 22:00:00,AL,AL,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-9,Approach,Night,800.0,,,No Cloud,10-Feb,10-Feb,"FLT 1532 SAW A FLOCK, ASSUME 2-10.",,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-000152,1992-06-30 12:00:00,VA,VA,SPARROWS,medium,FAA_bird_strike_dataset,UNITED AIRLINES,B-737-300,Approach,Day,10.0,120.0,,No Cloud,10-Feb,10-Feb,FLT 204. NO DAMAGE.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-000153,1990-08-13 12:00:00,UT,UT,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-87,Climb,Day,200.0,150.0,,No Cloud,10-Feb,1,NO DAMAGE DETECTED BY MAINT.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000154,1993-07-31 18:00:00,NY,NY,AMERICAN ROBIN,low,FAA_bird_strike_dataset,BUSINESS,MOONEY-20J,Approach,Dusk,20.0,80.0,,Some Cloud,,1,,,,,,,,,,,,,,,,18,7,0,1,0,0
BIRD-000155,1991-08-15 12:00:00,RI,RI,BLACKBIRDS,low,FAA_bird_strike_dataset,BUSINESS,C-650,Approach,Day,100.0,120.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-000156,1991-08-17 12:00:00,GA,GA,SPARROWS,low,FAA_bird_strike_dataset,EPPS AVIATION CHARTER,PA-28,Approach,Day,1.0,70.0,,Some Cloud,,1,NO DAMAGE/INJURY. SPARROW?,,,,,,,,,,,,,,,12,8,0,1,0,0
BIRD-000157,1991-11-14 22:00:00,DC,DC,GULLS,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-300,Climb,Night,5000.0,250.0,,Some Cloud,,1,NO DAMAGE/INJURY. TIME = 0000Z.FLT 1158.,,,,,,,,,,,,,,,22,11,1,0,0,0
BIRD-000158,1995-03-01 12:00:00,CO,CO,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-757-200,Climb,,,,,,10-Feb,1,"(NUMBER STRUCK NOT REPTD, ASSUME 1). FLOCK OF SPARROW TYPE BIRDS, (ASSUME 2-10). MX PERFORMED INSPECTION. NO DAMAGE.",,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-000159,1995-03-01 12:00:00,CO,CO,UNKNOWN BIRD,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-727-200,Take-off run,,0.0,,,,,1,F/O WINDSHIELD. NO DAMAGE.,,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-000160,1995-03-05 12:00:00,OK,OK,GULLS,high,FAA_bird_strike_dataset,UNITED AIRLINES,B-737-500,Take-off run,,0.0,130.0,Aborted Take-off,,10-Feb,10-Feb,"FLOCK OF SEAGULLS (# NOT REPTD, ASSUME 2-10). MULTIPLE STRIKES. RETURNED TO GATE. MX INSPECT. NO DAMAGE.  PAX LATER COMPLAINED OF NECK PAINS EVEN THOUGH THE ABORT WAS SMOOTH.",,,,,,,,,,,,,,,12,3,0,1,0,1
BIRD-000161,1995-03-10 12:00:00,CA,CA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737-300,Approach,,,,,,,1,UNDERSIDE OF RADOME DURING FLARE. NO DAMAGE.,,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-000162,1995-03-14 12:00:00,CA,CA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,UNITED AIRLINES,DC-10-10,Climb,,8000.0,,,,10-Feb,1,SOME BIRDS NOTED NEAR FLIGHT PATH DURING CLIMB. MX NOTED HOLE IN ENGINE #2 COWLING. HAD NOT FELT ANY IMPACT AND THE #2 ENGINE OPERATED NORMALLY FOR THE FLIGHT. NUMBER OF BIRDS STRUCK NOT STATED (ASSUME 1).,,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-000163,1992-06-30 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727-200,Landing Roll,Day,0.0,120.0,,Some Cloud,,1,"SMALL, BROWN BIRD, POSSIBLY DOVE. ONLY RESIDUE ON WINDSHLD WIPER  & WINDSHLD, F/O'S SIDE.",,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-000164,1991-06-16 22:00:00,IL,IL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,TRANS STATES AIRLINES,BA-31 JETSTR,Landing Roll,Night,0.0,100.0,,Some Cloud,,1,"DARK, NEVER SAW BIRD UNTIL IMPACT. SUSPECT PHEASANT - ARPT HAS  HAD PROBLEMS WITH THEM IN THE PAST.",,,,,,,,,,,,,,,22,6,1,1,0,0
BIRD-000165,1990-12-03 22:00:00,TN,TN,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727-200,Approach,Night,500.0,140.0,,Overcast,,1,LRG GULL OR DUCK. A/C INSPECTED - NO DAMAGE FOUND.,,,,,,,,,,,,,,,22,12,1,0,0,0
BIRD-000166,1990-08-13 22:00:00,NV,NV,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,MIDWAY AIRLINES,B-737-200,Descent,Night,14000.0,300.0,,Some Cloud,,1,NOSEWHEEL DOOR DELAMINATE,,,,,,,,,,,,,,,22,8,1,0,0,0
