incident_id,timestamp,location,species,severity,source,temperature,precipitation,wind_speed,visibility,speed_limit,timestamp_weather,temperature_weather,precipitation_weather,wind_speed_weather,visibility_weather,condition,road_segment_id,speed_limit_road,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
INC00141,2025-08-19 03:00:00,Tampere,Lynx,medium,sensor,10.3,2.6,3.0,5281,100,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,3,8,1,0,1,0
INC00142,2025-01-09 01:00:00,Jyväskylä,Porcupine,medium,camera_trap,-1.3,0.7,1.2,7434,60,,,,,,,,,,,,,1,1,1,0,0,0
INC00143,2025-12-29 12:00:00,Tampere,Wild Boar,high,camera_trap,-1.7,1.6,6.5,6866,90,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,12,12,0,0,1,1
INC00143,2025-12-29 12:00:00,Tampere,Wild Boar,high,camera_trap,-1.7,1.6,6.5,6866,90,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,12,12,0,0,1,1
INC00143,2025-12-29 12:00:00,Tampere,Wild Boar,high,camera_trap,-1.7,1.6,6.5,6866,90,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,12,12,0,0,1,1
INC00143,2025-12-29 12:00:00,Tampere,Wild Boar,high,camera_trap,-1.7,1.6,6.5,6866,90,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,12,12,0,0,1,1
INC00144,2022-03-16 00:00:00,Espoo,Otter,medium,camera_trap,6.9,0.4,7.4,8335,60,,,,,,,,,,,,,0,3,1,0,0,0
INC00145,2025-06-14 17:00:00,Jyväskylä,Deer,medium,sensor,16.3,5.3,3.5,10823,80,,,,,,,,,,,,,17,6,0,1,1,0
INC00146,2024-06-12 21:00:00,Kuopio,Wolverine,high,sensor,14.8,0.6,1.1,9253,70,,,,,,,,,,,,,21,6,1,0,0,1
INC00147,2024-11-01 06:00:00,Lahti,Weasel,low,dashboard,4.9,1.9,9.8,9031,80,,,,,,,,,,,,,6,11,0,0,1,0
INC00148,2023-11-20 20:00:00,Espoo,Wolverine,medium,manual_upload,2.2,0.6,7.6,8708,100,,,,,,,,,,,,,20,11,1,0,0,0
INC00149,2022-05-23 05:00:00,Hämeenlinna,Hare,low,mobile_app,7.1,2.4,4.3,11058,50,,,,,,,,,,,,,5,5,1,0,1,0
INC00150,2022-04-20 22:00:00,Tampere,Hare,low,api,2.9,1.0,7.9,8785,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,22,4,1,0,0,0
INC00150,2022-04-20 22:00:00,Tampere,Hare,low,api,2.9,1.0,7.9,8785,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,22,4,1,0,0,0
INC00150,2022-04-20 22:00:00,Tampere,Hare,low,api,2.9,1.0,7.9,8785,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,22,4,1,0,0,0
INC00150,2022-04-20 22:00:00,Tampere,Hare,low,api,2.9,1.0,7.9,8785,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,22,4,1,0,0,0
INC00151,2022-02-25 15:00:00,Kerava,Fox,medium,api,-11.7,2.0,0.7,7249,60,,,,,,,,,,,,,15,2,0,0,1,0
INC00152,2025-07-17 03:00:00,Turku,Squirrel,low,api,12.6,0.5,0.5,4982,80,,,,,,,,,,,,,3,7,1,0,0,0
INC00153,2023-12-01 17:00:00,Hämeenlinna,Fox,low,gps_collar,-5.7,3.2,2.0,13774,90,,,,,,,,,,,,,17,12,0,0,1,0
INC00154,2022-11-09 18:00:00,Jyväskylä,Bird,low,manual_upload,6.0,7.1,9.2,12053,90,,,,,,,,,,,,,18,11,0,0,1,0
INC00155,2022-03-12 02:00:00,Pori,Squirrel,low,mobile_app,3.4,0.3,2.5,6760,80,,,,,,,,,,,,,2,3,1,1,0,0
INC00156,2024-12-19 03:00:00,Kuopio,Moose,high,gps_collar,-5.7,3.2,3.1,5066,100,,,,,,,,,,,,,3,12,1,0,1,1
INC00157,2023-10-26 03:00:00,Turku,Raccoon,medium,dashboard,9.0,0.4,3.1,13893,70,,,,,,,,,,,,,3,10,1,0,0,0
INC00158,2022-11-27 13:00:00,Hyvinkää,Weasel,medium,manual_upload,10.8,0.1,3.1,9460,70,,,,,,,,,,,,,13,11,0,1,0,0
INC00159,2025-12-25 17:00:00,Rovaniemi,Otter,high,sensor,-2.8,1.2,8.7,3629,50,,,,,,,,,,,,,17,12,0,0,1,1
INC00160,2025-10-13 14:00:00,Kouvola,Deer,low,dashboard,4.2,1.9,2.0,7979,80,,,,,,,,,,,,,14,10,0,0,1,0
INC00161,2025-08-31 13:00:00,Turku,Lynx,medium,sensor,4.6,1.3,1.9,11310,100,,,,,,,,,,,,,13,8,0,1,1,0
INC00162,2025-06-09 09:00:00,Oulu,Lynx,medium,api,11.6,0.5,5.0,8764,100,,,,,,,,,,,,,9,6,0,0,0,0
INC00163,2025-11-25 17:00:00,Lahti,Squirrel,high,dashboard,9.2,2.7,6.9,10521,90,,,,,,,,,,,,,17,11,0,0,1,1
INC00164,2025-08-13 06:00:00,Mikkeli,Lynx,medium,dashboard,19.6,0.3,3.1,5916,100,,,,,,,,,,,,,6,8,0,0,0,0
INC00165,2024-01-03 21:00:00,Kouvola,Porcupine,low,api,-3.3,1.1,5.6,10044,120,,,,,,,,,,,,,21,1,1,0,1,0
INC00166,2022-08-25 15:00:00,Lahti,Wild Boar,high,camera_trap,10.5,1.5,7.1,4624,60,,,,,,,,,,,,,15,8,0,0,1,1
INC00167,2025-06-22 23:00:00,Hyvinkää,Squirrel,medium,mobile_app,15.8,1.2,3.0,11022,80,,,,,,,,,,,,,23,6,1,1,1,0
INC00168,2024-07-07 14:00:00,Tampere,Wolverine,high,dashboard,10.7,0.2,4.8,9021,70,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,14,7,0,1,0,1
INC00168,2024-07-07 14:00:00,Tampere,Wolverine,high,dashboard,10.7,0.2,4.8,9021,70,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,14,7,0,1,0,1
INC00168,2024-07-07 14:00:00,Tampere,Wolverine,high,dashboard,10.7,0.2,4.8,9021,70,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,14,7,0,1,0,1
INC00168,2024-07-07 14:00:00,Tampere,Wolverine,high,dashboard,10.7,0.2,4.8,9021,70,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,14,7,0,1,0,1
INC00169,2023-05-12 13:00:00,Salo,Hare,low,sensor,3.9,1.3,4.8,6800,120,,,,,,,,,,,,,13,5,0,0,1,0
INC00170,2023-12-07 11:00:00,Kouvola,Bird,high,gps_collar,-4.5,5.4,5.5,6685,100,,,,,,,,,,,,,11,12,0,0,1,1
INC00171,2024-01-25 09:00:00,Uusikaupunki,Deer,low,gps_collar,-5.5,2.2,0.4,3748,60,,,,,,,,,,,,,9,1,0,0,1,0
INC00172,2022-08-22 18:00:00,Vaasa,Raccoon,high,camera_trap,13.8,0.8,1.3,7556,80,,,,,,,,,,,,,18,8,0,0,0,1
INC00173,2023-10-19 05:00:00,Salo,Otter,medium,mobile_app,11.4,0.5,10.0,7444,80,,,,,,,,,,,,,5,10,1,0,0,0
INC00174,2025-05-08 19:00:00,Tampere,Moose,high,sensor,1.6,0.8,1.3,12150,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,19,5,0,0,0,1
INC00174,2025-05-08 19:00:00,Tampere,Moose,high,sensor,1.6,0.8,1.3,12150,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,19,5,0,0,0,1
INC00174,2025-05-08 19:00:00,Tampere,Moose,high,sensor,1.6,0.8,1.3,12150,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,19,5,0,0,0,1
INC00174,2025-05-08 19:00:00,Tampere,Moose,high,sensor,1.6,0.8,1.3,12150,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,19,5,0,0,0,1
INC00175,2025-01-09 06:00:00,Vaasa,Bird,high,mobile_app,-1.4,0.4,3.5,8186,90,,,,,,,,,,,,,6,1,0,0,0,1
INC00176,2024-10-04 16:00:00,Salo,Elk,low,gps_collar,7.3,3.0,6.0,7928,70,,,,,,,,,,,,,16,10,0,0,1,0
INC00177,2025-03-07 21:00:00,Uusikaupunki,Badger,high,sensor,7.1,2.8,7.0,5639,100,,,,,,,,,,,,,21,3,1,0,1,1
INC00178,2025-05-24 00:00:00,Lahti,Bird,low,sensor,6.0,3.8,9.6,9229,60,,,,,,,,,,,,,0,5,1,1,1,0
INC00179,2022-11-26 11:00:00,Kuopio,Badger,low,manual_upload,9.1,0.8,2.2,6148,100,,,,,,,,,,,,,11,11,0,1,0,0
INC00180,2023-05-21 13:00:00,Kuopio,Hare,medium,mobile_app,5.0,0.5,2.4,10489,80,,,,,,,,,,,,,13,5,0,1,0,0
INC00181,2024-01-26 00:00:00,Hyvinkää,Weasel,low,gps_collar,-5.7,1.0,2.3,10559,90,,,,,,,,,,,,,0,1,1,0,0,0
INC00182,2024-02-12 18:00:00,Turku,Porcupine,high,api,-9.4,2.3,4.1,6572,70,,,,,,,,,,,,,18,2,0,0,1,1
INC00183,2023-09-14 04:00:00,Hämeenlinna,Fox,low,sensor,15.2,1.8,4.1,5809,50,,,,,,,,,,,,,4,9,1,0,1,0
INC00184,2025-12-29 13:00:00,Oulu,Bird,low,manual_upload,-4.8,0.1,3.6,6170,50,,,,,,,,,,,,,13,12,0,0,0,0
INC00185,2024-03-08 17:00:00,Oulu,Otter,medium,dashboard,8.0,0.3,6.5,8689,120,,,,,,,,,,,,,17,3,0,0,0,0
INC00186,2025-09-02 10:00:00,Turku,Porcupine,medium,manual_upload,5.6,0.0,13.2,8895,90,,,,,,,,,,,,,10,9,0,0,0,0
INC00187,2024-02-16 10:00:00,Salo,Wolverine,medium,camera_trap,-7.3,2.5,8.8,8286,70,,,,,,,,,,,,,10,2,0,0,1,0
INC00188,2023-05-19 10:00:00,Helsinki,Bird,high,dashboard,7.9,0.9,5.6,13456,80,,,,,,,,,,,,,10,5,0,0,0,1
INC00189,2022-11-08 12:00:00,Espoo,Lynx,low,camera_trap,4.9,2.3,2.7,15413,50,,,,,,,,,,,,,12,11,0,0,1,0
INC00190,2022-05-27 09:00:00,Oulu,Fox,medium,dashboard,4.7,0.4,1.5,9411,90,,,,,,,,,,,,,9,5,0,0,0,0
INC00191,2024-04-09 16:00:00,Espoo,Hare,low,manual_upload,8.3,1.9,3.8,3339,90,,,,,,,,,,,,,16,4,0,0,1,0
INC00192,2025-02-10 10:00:00,Kerava,Squirrel,low,dashboard,-8.6,6.6,0.9,13004,90,,,,,,,,,,,,,10,2,0,0,1,0
INC00193,2023-09-09 06:00:00,Rauma,Lynx,medium,camera_trap,3.1,1.3,2.6,9332,80,,,,,,,,,,,,,6,9,0,1,1,0
INC00194,2024-03-22 23:00:00,Hyvinkää,Lynx,medium,sensor,1.2,2.0,5.6,6286,90,,,,,,,,,,,,,23,3,1,0,1,0
INC00195,2022-06-14 11:00:00,Kerava,Raccoon,low,manual_upload,16.0,1.0,3.3,7608,120,,,,,,,,,,,,,11,6,0,0,0,0
INC00196,2023-07-22 09:00:00,Kuopio,Bird,medium,mobile_app,18.2,0.7,1.4,8798,50,,,,,,,,,,,,,9,7,0,1,0,0
INC00197,2023-03-05 20:00:00,Vaasa,Fox,high,gps_collar,7.4,0.6,1.3,4110,50,,,,,,,,,,,,,20,3,1,1,0,1
INC00198,2023-03-04 10:00:00,Tampere,Lynx,low,camera_trap,4.2,0.3,5.0,9622,100,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,10,3,0,1,0,0
INC00198,2023-03-04 10:00:00,Tampere,Lynx,low,camera_trap,4.2,0.3,5.0,9622,100,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,10,3,0,1,0,0
INC00198,2023-03-04 10:00:00,Tampere,Lynx,low,camera_trap,4.2,0.3,5.0,9622,100,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,10,3,0,1,0,0
INC00198,2023-03-04 10:00:00,Tampere,Lynx,low,camera_trap,4.2,0.3,5.0,9622,100,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,10,3,0,1,0,0
INC00199,2025-07-07 04:00:00,Pori,Deer,medium,api,10.8,0.3,7.5,11056,70,,,,,,,,,,,,,4,7,1,0,0,0
INC00200,2024-02-12 00:00:00,Mikkeli,Moose,high,mobile_app,-3.5,3.0,9.9,7183,60,,,,,,,,,,,,,0,2,1,0,1,1
INC00201,2023-12-24 09:00:00,Hyvinkää,Otter,low,dashboard,-7.2,1.1,3.8,5413,60,,,,,,,,,,,,,9,12,0,1,1,0
INC00202,2025-03-06 21:00:00,Turku,Elk,low,api,3.2,0.2,4.2,8348,100,,,,,,,,,,,,,21,3,1,0,0,0
INC00203,2023-02-11 20:00:00,Lahti,Porcupine,high,api,-3.2,0.9,0.4,15344,50,,,,,,,,,,,,,20,2,1,1,0,1
INC00204,2022-06-12 20:00:00,Jyväskylä,Weasel,low,sensor,12.2,1.7,6.6,8691,90,,,,,,,,,,,,,20,6,1,1,1,0
INC00205,2024-02-28 02:00:00,Mikkeli,Moose,low,camera_trap,-7.6,3.0,6.2,5707,100,,,,,,,,,,,,,2,2,1,0,1,0
INC00206,2024-04-10 08:00:00,Lappeenranta,Bird,high,gps_collar,4.9,1.4,14.6,6878,90,,,,,,,,,,,,,8,4,0,0,1,1
INC00207,2025-09-10 09:00:00,Mikkeli,Moose,high,gps_collar,8.2,1.8,1.6,9671,50,,,,,,,,,,,,,9,9,0,0,1,1
INC00208,2025-03-25 17:00:00,Kouvola,Squirrel,low,sensor,2.7,1.6,5.2,10513,50,,,,,,,,,,,,,17,3,0,0,1,0
INC00209,2022-09-07 09:00:00,Vaasa,Otter,medium,dashboard,7.2,1.3,6.3,8889,120,,,,,,,,,,,,,9,9,0,0,1,0
INC00210,2022-02-26 15:00:00,Lahti,Squirrel,low,manual_upload,-0.8,2.2,6.3,11224,120,,,,,,,,,,,,,15,2,0,1,1,0
INC00211,2023-04-24 09:00:00,Salo,Elk,low,mobile_app,4.2,1.2,1.3,3891,80,,,,,,,,,,,,,9,4,0,0,1,0
INC00212,2024-01-30 13:00:00,Jyväskylä,Squirrel,low,camera_trap,-11.2,0.7,3.3,8424,100,,,,,,,,,,,,,13,1,0,0,0,0
INC00213,2025-09-04 17:00:00,Espoo,Wolverine,medium,sensor,5.9,1.4,2.3,6864,80,,,,,,,,,,,,,17,9,0,0,1,0
INC00214,2024-06-29 03:00:00,Kouvola,Otter,low,manual_upload,14.9,0.7,10.8,3440,120,,,,,,,,,,,,,3,6,1,1,0,0
INC00215,2023-03-16 03:00:00,Kouvola,Lynx,medium,mobile_app,7.0,1.9,6.3,7368,80,,,,,,,,,,,,,3,3,1,0,1,0
INC00216,2024-02-27 00:00:00,Lappeenranta,Porcupine,high,dashboard,-3.4,0.1,3.6,9383,90,,,,,,,,,,,,,0,2,1,0,0,1
INC00217,2022-04-11 04:00:00,Mikkeli,Moose,medium,sensor,2.4,0.6,1.7,3220,70,,,,,,,,,,,,,4,4,1,0,0,0
INC00218,2024-06-01 18:00:00,Turku,Weasel,medium,camera_trap,16.2,1.9,2.5,4033,120,,,,,,,,,,,,,18,6,0,1,1,0
INC00219,2025-11-06 04:00:00,Tampere,Otter,low,dashboard,5.1,1.1,6.2,8401,90,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,4,11,1,0,1,0
INC00219,2025-11-06 04:00:00,Tampere,Otter,low,dashboard,5.1,1.1,6.2,8401,90,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,4,11,1,0,1,0
INC00219,2025-11-06 04:00:00,Tampere,Otter,low,dashboard,5.1,1.1,6.2,8401,90,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,4,11,1,0,1,0
INC00219,2025-11-06 04:00:00,Tampere,Otter,low,dashboard,5.1,1.1,6.2,8401,90,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,4,11,1,0,1,0
INC00220,2025-06-15 12:00:00,Rovaniemi,Deer,low,api,12.2,4.9,10.5,7812,90,,,,,,,,,,,,,12,6,0,1,1,0
INC00221,2024-09-14 21:00:00,Kerava,Weasel,low,camera_trap,9.4,1.4,4.6,7290,100,,,,,,,,,,,,,21,9,1,1,1,0
INC00222,2025-04-22 01:00:00,Helsinki,Hare,low,sensor,6.2,1.4,9.1,7248,90,,,,,,,,,,,,,1,4,1,0,1,0
INC00223,2022-12-24 18:00:00,Pori,Wolverine,low,mobile_app,-2.0,0.5,2.3,12549,80,,,,,,,,,,,,,18,12,0,1,0,0
INC00224,2022-11-28 13:00:00,Tampere,Otter,low,gps_collar,5.5,1.5,16.2,4905,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,13,11,0,0,1,0
INC00224,2022-11-28 13:00:00,Tampere,Otter,low,gps_collar,5.5,1.5,16.2,4905,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,13,11,0,0,1,0
INC00224,2022-11-28 13:00:00,Tampere,Otter,low,gps_collar,5.5,1.5,16.2,4905,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,13,11,0,0,1,0
INC00224,2022-11-28 13:00:00,Tampere,Otter,low,gps_collar,5.5,1.5,16.2,4905,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,13,11,0,0,1,0
INC00225,2023-10-16 10:00:00,Jyväskylä,Bird,medium,gps_collar,6.9,0.2,5.8,11061,50,,,,,,,,,,,,,10,10,0,0,0,0
INC00226,2025-01-19 02:00:00,Espoo,Hare,medium,dashboard,1.5,0.4,10.9,3787,50,,,,,,,,,,,,,2,1,1,1,0,0
INC00227,2025-06-14 01:00:00,Turku,Otter,high,dashboard,16.2,0.8,2.1,10441,60,,,,,,,,,,,,,1,6,1,1,0,1
INC00228,2025-09-22 21:00:00,Pori,Elk,high,mobile_app,11.3,0.2,5.2,6665,70,,,,,,,,,,,,,21,9,1,0,0,1
INC00229,2025-02-08 13:00:00,Salo,Wolverine,low,api,-9.4,0.7,2.3,6102,80,,,,,,,,,,,,,13,2,0,1,0,0
INC00230,2023-01-30 23:00:00,Lappeenranta,Hare,high,gps_collar,-4.9,0.4,8.5,8271,90,,,,,,,,,,,,,23,1,1,0,0,1
INC00231,2023-01-08 18:00:00,Espoo,Bird,medium,dashboard,-9.7,1.7,6.8,12866,120,,,,,,,,,,,,,18,1,0,1,1,0
INC00232,2025-02-07 01:00:00,Kouvola,Wild Boar,medium,dashboard,-4.6,4.7,2.3,5523,90,,,,,,,,,,,,,1,2,1,0,1,0
INC00233,2023-12-31 13:00:00,Tampere,Bird,medium,mobile_app,-2.5,0.2,11.7,7233,70,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,13,12,0,1,0,0
INC00233,2023-12-31 13:00:00,Tampere,Bird,medium,mobile_app,-2.5,0.2,11.7,7233,70,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,13,12,0,1,0,0
INC00233,2023-12-31 13:00:00,Tampere,Bird,medium,mobile_app,-2.5,0.2,11.7,7233,70,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,13,12,0,1,0,0
INC00233,2023-12-31 13:00:00,Tampere,Bird,medium,mobile_app,-2.5,0.2,11.7,7233,70,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,13,12,0,1,0,0
INC00234,2025-08-30 01:00:00,Oulu,Wolverine,medium,gps_collar,13.4,0.2,4.4,9950,80,,,,,,,,,,,,,1,8,1,1,0,0
INC00235,2024-07-31 10:00:00,Kouvola,Elk,medium,dashboard,12.8,2.1,4.9,9259,90,,,,,,,,,,,,,10,7,0,0,1,0
INC00236,2024-10-27 00:00:00,Mikkeli,Wild Boar,medium,sensor,9.7,0.1,1.6,5776,120,,,,,,,,,,,,,0,10,1,1,0,0
INC00237,2023-05-31 03:00:00,Vaasa,Squirrel,low,camera_trap,5.3,0.5,6.9,13389,60,,,,,,,,,,,,,3,5,1,0,0,0
INC00238,2025-01-26 16:00:00,Helsinki,Badger,medium,mobile_app,-9.5,3.8,5.0,7996,80,,,,,,,,,,,,,16,1,0,1,1,0
INC00239,2024-11-07 00:00:00,Lappeenranta,Otter,low,dashboard,6.7,3.2,9.2,9421,120,,,,,,,,,,,,,0,11,1,0,1,0
INC00240,2023-02-20 08:00:00,Salo,Deer,low,api,-2.6,0.1,1.4,7117,90,,,,,,,,,,,,,8,2,0,0,0,0
INC00241,2024-06-25 13:00:00,Turku,Porcupine,low,dashboard,15.2,2.6,4.7,14162,80,,,,,,,,,,,,,13,6,0,0,1,0
INC00242,2022-09-30 06:00:00,Rauma,Wild Boar,medium,camera_trap,7.1,0.3,0.2,8160,50,,,,,,,,,,,,,6,9,0,0,0,0
INC00243,2023-01-29 15:00:00,Rovaniemi,Porcupine,low,mobile_app,-3.0,0.8,4.3,779,60,,,,,,,,,,,,,15,1,0,1,0,0
INC00244,2022-07-24 07:00:00,Salo,Weasel,low,sensor,15.9,1.5,6.2,4794,70,,,,,,,,,,,,,7,7,0,1,1,0
INC00245,2024-12-21 09:00:00,Espoo,Porcupine,low,sensor,-7.8,7.9,4.0,6591,120,,,,,,,,,,,,,9,12,0,1,1,0
INC00246,2025-12-28 03:00:00,Lappeenranta,Badger,low,mobile_app,-6.6,0.5,5.2,6430,100,,,,,,,,,,,,,3,12,1,1,0,0
INC00247,2025-08-25 10:00:00,Uusikaupunki,Deer,medium,gps_collar,10.4,1.5,7.9,5390,50,,,,,,,,,,,,,10,8,0,0,1,0
INC00248,2023-10-04 01:00:00,Pori,Hare,high,mobile_app,7.4,0.9,2.7,5072,50,,,,,,,,,,,,,1,10,1,0,0,1
INC00249,2025-03-31 00:00:00,Turku,Weasel,high,mobile_app,7.6,0.0,7.1,7021,100,,,,,,,,,,,,,0,3,1,0,0,1
INC00250,2022-10-02 10:00:00,Mikkeli,Fox,low,mobile_app,8.0,2.1,4.5,5203,70,,,,,,,,,,,,,10,10,0,1,1,0
INC00251,2022-03-21 01:00:00,Helsinki,Badger,low,dashboard,2.0,1.2,4.1,5017,50,,,,,,,,,,,,,1,3,1,0,1,0
INC00252,2024-03-12 02:00:00,Hämeenlinna,Badger,low,camera_trap,4.9,2.0,0.3,6888,60,,,,,,,,,,,,,2,3,1,0,1,0
INC00253,2023-10-29 19:00:00,Rauma,Lynx,medium,gps_collar,8.9,4.7,4.9,10856,100,,,,,,,,,,,,,19,10,0,1,1,0
INC00254,2023-05-07 16:00:00,Jyväskylä,Fox,low,manual_upload,1.6,0.4,3.9,10303,90,,,,,,,,,,,,,16,5,0,1,0,0
INC00255,2024-11-10 14:00:00,Kerava,Otter,medium,api,8.8,1.4,7.3,5022,80,,,,,,,,,,,,,14,11,0,1,1,0
INC00256,2023-01-26 19:00:00,Vaasa,Wolverine,medium,mobile_app,-4.7,1.1,3.5,8225,70,,,,,,,,,,,,,19,1,0,0,1,0
INC00257,2025-06-08 22:00:00,Lahti,Otter,medium,manual_upload,12.6,0.5,9.9,9701,120,,,,,,,,,,,,,22,6,1,1,0,0
INC00258,2025-06-24 10:00:00,Pori,Otter,low,gps_collar,18.5,0.3,5.1,6230,60,,,,,,,,,,,,,10,6,0,0,0,0
INC00259,2022-07-21 16:00:00,Mikkeli,Badger,low,gps_collar,16.8,0.7,10.0,8703,70,,,,,,,,,,,,,16,7,0,0,0,0
INC00260,2025-03-04 15:00:00,Lahti,Wolverine,medium,dashboard,2.2,1.5,2.6,8096,70,,,,,,,,,,,,,15,3,0,0,1,0
INC00261,2023-06-28 23:00:00,Lappeenranta,Porcupine,medium,camera_trap,19.4,2.1,13.1,5866,50,,,,,,,,,,,,,23,6,1,0,1,0
INC00262,2023-10-10 17:00:00,Lappeenranta,Squirrel,low,sensor,9.1,3.9,2.5,4797,90,,,,,,,,,,,,,17,10,0,0,1,0
INC00263,2024-03-18 22:00:00,Pori,Deer,low,dashboard,6.7,0.4,4.7,8526,100,,,,,,,,,,,,,22,3,1,0,0,0
INC00264,2024-12-16 19:00:00,Lahti,Deer,medium,gps_collar,-5.7,0.5,5.2,8665,120,,,,,,,,,,,,,19,12,0,0,0,0
INC00265,2022-05-14 22:00:00,Kerava,Raccoon,high,camera_trap,7.5,0.9,2.1,10221,120,,,,,,,,,,,,,22,5,1,1,0,1
INC00266,2024-02-21 12:00:00,Vaasa,Squirrel,medium,dashboard,-2.1,0.3,5.3,8076,70,,,,,,,,,,,,,12,2,0,0,0,0
INC00267,2023-08-22 00:00:00,Kuopio,Squirrel,low,sensor,14.7,1.9,3.9,8076,100,,,,,,,,,,,,,0,8,1,0,1,0
INC00268,2023-01-09 11:00:00,Turku,Wild Boar,high,mobile_app,-11.0,2.0,16.9,10689,100,,,,,,,,,,,,,11,1,0,0,1,1
INC00269,2022-04-18 15:00:00,Pori,Weasel,low,camera_trap,10.4,3.1,6.5,6444,50,,,,,,,,,,,,,15,4,0,0,1,0
INC00270,2024-09-23 07:00:00,Oulu,Moose,medium,sensor,9.4,0.0,7.5,5683,70,,,,,,,,,,,,,7,9,0,0,0,0
INC00271,2025-02-08 14:00:00,Jyväskylä,Hare,low,api,0.2,0.3,2.9,9800,120,,,,,,,,,,,,,14,2,0,1,0,0
INC00272,2024-09-26 00:00:00,Rauma,Elk,low,sensor,12.3,0.7,5.1,11637,120,,,,,,,,,,,,,0,9,1,0,0,0
INC00273,2023-03-26 07:00:00,Lahti,Wild Boar,medium,dashboard,0.7,0.2,1.5,5957,80,,,,,,,,,,,,,7,3,0,1,0,0
INC00274,2024-03-16 22:00:00,Kouvola,Weasel,medium,manual_upload,-1.3,3.3,0.7,11643,80,,,,,,,,,,,,,22,3,1,1,1,0
INC00275,2022-07-25 14:00:00,Oulu,Weasel,medium,api,18.5,0.1,2.6,13536,120,,,,,,,,,,,,,14,7,0,0,0,0
INC00276,2024-12-21 04:00:00,Uusikaupunki,Badger,low,manual_upload,-6.2,1.3,13.5,12717,120,,,,,,,,,,,,,4,12,1,1,1,0
